0:00 0 1 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:17 0 2 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:34 0 3 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:47 0 3 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:55 0 4 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:06 0 5 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:18 0 6 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:29 0 7 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:38 0 7 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:43 0 8 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:54 0 8 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:00 0 9 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:08 0 9 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:11 0 10 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:24 0 11 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:30 0 11 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:41 0 12 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:56 0 12 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
2:58 0 13 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:10 0 14 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:27 0 15 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:37 200 15 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:37 200 15 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:53 200 15 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:07 200 16 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:11 200 16 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:23 200 17 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:34 200 18 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:36 375 18 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:47 375 18 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
4:48 375 19 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
5:03 375 19 |[0, 0, 3, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
5:08 375 20 |[0, 0, 3, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
5:09 375 20 |[0, 0, 3, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
5:25 375 20 |[0, 0, 3, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
5:26 375 21 |[0, 0, 3, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
5:48 375 21 |[0, 0, 4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
6:21 375 21 |[0, 1, 4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
6:31 625 21 |[0, 1, 4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
6:36 775 21 |[0, 1, 4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
6:43 775 22 |[0, 1, 4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
6:46 925 22 |[0, 1, 4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
6:55 925 22 |[0, 1, 5, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
7:09 925 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
7:15 1100 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
7:25 1275 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
7:36 1450 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
7:47 1625 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
8:08 1800 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
8:08 1975 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
8:41 2150 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
8:41 2325 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
8:44 2425 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
8:47 2600 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
9:10 2700 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
9:10 2800 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
9:17 2975 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
9:20 3075 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
9:38 3250 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
9:41 3425 22 |[0, 1, 5, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1]|
10:07 3425 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
10:14 3600 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
10:17 3775 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
10:41 3950 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
10:41 4125 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
10:47 4300 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:14 4475 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:15 4575 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:15 4675 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:38 4775 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:44 4950 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:44 5125 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:50 5225 22 |[0, 1, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
11:52 5225 22 |[0, 1, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
12:15 5225 23 |[0, 1, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
12:19 5475 23 |[0, 1, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
12:28 5475 24 |[0, 1, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
12:44 5475 25 |[0, 1, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
12:52 5675 25 |[0, 1, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
12:57 5675 25 |[0, 2, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
13:15 5675 25 |[0, 2, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
13:18 5675 26 |[0, 2, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
13:30 6025 26 |[0, 2, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
13:36 6025 27 |[0, 2, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
13:46 6175 27 |[0, 2, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
13:52 6275 27 |[0, 2, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
14:11 6275 27 |[0, 2, 8, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
14:20 6275 27 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
14:27 6625 27 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
14:39 6775 27 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
14:43 6950 27 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
14:48 6950 28 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
15:18 7125 28 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
15:18 7300 28 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
15:29 7475 28 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
15:29 7650 28 |[0, 2, 9, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
15:55 7650 28 |[0, 2, 10, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1]|
