0:01 0 1 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:18 0 2 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:35 0 3 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:48 0 3 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:55 0 4 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:07 0 5 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:20 0 6 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:34 0 7 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:34 0 7 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:46 0 8 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:57 0 8 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:02 0 9 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:09 0 9 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:13 0 10 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:27 0 11 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:35 0 11 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:44 0 12 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:51 0 12 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:01 0 13 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:17 0 13 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:18 0 14 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:35 0 15 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:40 175 15 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:44 175 15 |[0, 0, 3, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]|
3:53 175 16 |[0, 0, 3, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]|
