0:00 0 0 |[0, 0, 0]|
0:17 0 0 |[0, 0, 0]|
0:34 0 0 |[0, 0, 0]|
0:47 0 0 |[0, 0, 0]|
0:56 0 0 |[0, 0, 0]|
1:07 0 0 |[0, 0, 0]|
1:19 0 0 |[0, 0, 0]|
1:31 0 0 |[0, 0, 0]|
1:39 0 0 |[0, 0, 0]|
1:44 0 0 |[0, 0, 0]|
1:57 0 0 |[0, 0, 0]|
2:01 0 0 |[0, 0, 0]|
2:08 0 0 |[0, 0, 0]|
2:13 0 0 |[0, 0, 0]|
2:25 0 0 |[0, 0, 0]|
2:31 0 0 |[0, 0, 0]|
2:42 0 0 |[0, 0, 0]|
2:53 0 0 |[0, 0, 0]|
2:55 0 0 |[0, 0, 0]|
3:06 0 0 |[0, 0, 0]|
3:15 0 0 |[0, 0, 0]|
3:23 0 0 |[0, 0, 0]|
3:34 0 0 |[0, 0, 0]|
3:40 0 0 |[0, 0, 0]|
3:45 0 0 |[0, 0, 0]|
3:59 0 0 |[0, 0, 0]|
4:06 0 0 |[0, 0, 0]|
4:17 0 0 |[0, 0, 0]|
4:30 0 0 |[0, 0, 0]|
4:36 0 0 |[0, 0, 0]|
4:37 0 0 |[0, 0, 0]|
4:53 0 0 |[0, 0, 0]|
5:10 0 0 |[0, 0, 0]|
5:21 0 0 |[0, 0, 0]|
5:23 0 0 |[0, 0, 0]|
5:39 0 0 |[0, 0, 0]|
5:49 0 0 |[0, 0, 0]|
5:54 0 0 |[0, 0, 0]|
6:04 0 0 |[0, 0, 0]|
6:29 0 0 |[0, 0, 0]|
6:41 0 0 |[0, 0, 0]|
6:43 0 0 |[0, 0, 0]|
6:43 0 0 |[0, 0, 0]|
6:48 0 0 |[0, 0, 0]|
6:50 0 0 |[0, 0, 0]|
6:54 0 0 |[0, 0, 0]|
7:16 0 0 |[0, 0, 0]|
7:38 0 0 |[0, 0, 0]|
7:38 0 0 |[0, 0, 0]|
7:39 0 0 |[0, 0, 0]|
7:44 0 0 |[0, 0, 0]|
8:15 0 0 |[0, 0, 0]|
8:15 0 0 |[0, 0, 0]|
8:15 0 0 |[0, 0, 0]|
8:48 0 0 |[0, 0, 0]|
8:48 0 0 |[0, 0, 0]|
8:48 0 0 |[0, 0, 0]|
9:33 0 0 |[0, 0, 0]|
9:34 0 0 |[0, 0, 0]|
9:34 0 0 |[0, 0, 0]|
9:35 0 0 |[0, 0, 0]|
9:49 0 0 |[0, 0, 0]|
9:52 0 0 |[0, 0, 0]|
10:06 0 0 |[0, 0, 0]|
10:08 0 0 |[0, 0, 0]|
10:08 0 0 |[0, 0, 0]|
10:09 0 0 |[0, 0, 0]|
10:19 0 0 |[0, 0, 0]|
10:41 0 0 |[0, 0, 0]|
10:41 0 0 |[0, 0, 0]|
10:41 0 0 |[0, 0, 0]|
10:49 0 0 |[0, 0, 0]|
11:13 0 0 |[0, 0, 0]|
11:13 0 0 |[0, 0, 0]|
11:14 0 0 |[0, 0, 0]|
11:18 0 0 |[0, 0, 0]|
11:38 0 0 |[0, 0, 0]|
11:38 0 0 |[0, 0, 0]|
11:41 0 0 |[0, 0, 0]|
11:55 0 0 |[0, 0, 0]|
11:55 0 0 |[0, 0, 0]|
12:06 0 0 |[0, 0, 0]|
12:06 0 0 |[0, 0, 0]|
12:10 0 0 |[0, 0, 0]|
12:16 0 0 |[0, 0, 0]|
12:16 0 0 |[0, 0, 0]|
12:23 0 0 |[0, 0, 0]|
12:26 0 0 |[0, 0, 0]|
12:36 0 0 |[0, 0, 0]|
12:55 0 0 |[0, 0, 0]|
12:56 0 0 |[0, 0, 0]|
13:00 0 0 |[0, 0, 0]|
13:05 0 0 |[0, 0, 0]|
13:18 0 0 |[0, 0, 0]|
13:37 0 0 |[0, 0, 0]|
13:37 0 0 |[0, 0, 0]|
13:37 0 0 |[0, 0, 0]|
13:50 0 0 |[0, 0, 0]|
14:10 0 0 |[0, 0, 0]|
14:11 0 0 |[0, 0, 0]|
14:35 0 0 |[0, 0, 0]|
14:35 0 0 |[0, 0, 0]|
14:36 0 0 |[0, 0, 0]|
14:37 0 0 |[0, 0, 0]|
14:37 0 0 |[0, 0, 0]|
14:44 0 0 |[0, 0, 0]|
15:11 0 0 |[0, 0, 0]|
15:11 0 0 |[0, 0, 0]|
15:11 0 0 |[0, 0, 0]|
15:12 0 0 |[0, 0, 0]|
15:12 0 0 |[0, 0, 0]|
15:34 0 0 |[0, 0, 0]|
15:46 0 0 |[0, 0, 0]|
15:46 0 0 |[0, 0, 0]|
15:51 0 0 |[0, 0, 0]|
15:51 0 0 |[0, 0, 0]|
