0:01 0 1 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:18 0 2 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:35 0 3 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:48 0 3 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:53 0 4 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:08 0 5 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:19 0 6 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:34 0 7 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:35 0 7 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:49 0 8 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:00 0 8 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:03 0 9 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:15 0 10 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:28 0 10 |[0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:30 0 11 |[0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:49 0 11 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
2:50 0 12 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:05 0 13 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:05 100 13 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:21 100 14 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:28 100 14 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:35 100 15 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:43 200 15 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:46 200 16 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:51 200 16 |[0, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:19 200 16 |[0, 0, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:21 375 16 |[0, 0, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:21 375 17 |[0, 0, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:32 375 17 |[0, 0, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:38 375 18 |[0, 0, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:53 550 18 |[0, 0, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:01 550 18 |[0, 0, 4, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:12 550 18 |[0, 0, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:15 550 19 |[0, 0, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:29 725 19 |[0, 0, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:32 725 20 |[0, 0, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:40 900 20 |[0, 0, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:50 900 20 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:59 900 20 |[0, 0, 6, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:11 1075 20 |[0, 0, 6, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:19 1250 20 |[0, 0, 6, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:28 1425 20 |[0, 0, 6, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:35 1600 20 |[0, 0, 6, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:49 1600 20 |[0, 0, 7, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:50 1700 20 |[0, 0, 7, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
7:00 1800 20 |[0, 0, 7, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
7:08 1975 20 |[0, 0, 7, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
7:28 2150 20 |[0, 0, 7, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
