0:01 0 1 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:18 0 2 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:35 0 3 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:49 0 3 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:56 0 4 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:09 0 5 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:21 0 6 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:40 0 6 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:41 0 7 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:53 0 8 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:04 0 8 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:06 0 9 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:18 0 10 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:35 0 11 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:46 0 11 |[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
2:52 0 12 |[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
2:57 0 12 |[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:01 0 12 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:26 0 13 |[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:43 0 13 |[0, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:45 0 13 |[0, 0, 2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:55 0 13 |[0, 0, 2, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:36 0 13 |[0, 0, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:53 175 13 |[0, 0, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:53 350 13 |[0, 0, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
4:54 525 13 |[0, 0, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:01 700 13 |[0, 0, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:24 700 13 |[0, 0, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:26 700 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:56 875 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:57 1050 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:59 1150 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
5:59 1250 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:29 1425 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:31 1600 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:32 1700 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:47 1800 13 |[0, 0, 5, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
6:58 1800 13 |[0, 0, 6, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
