0:00 0 1 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:17 0 2 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:34 0 3 |[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:46 0 3 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
0:56 0 4 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:07 0 5 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:20 0 6 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:31 0 7 |[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:40 0 7 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
1:44 0 8 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:01 0 9 |[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:03 0 9 |[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:10 0 9 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:12 0 10 |[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:26 0 10 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:28 0 11 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:45 0 12 |[0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|
2:53 0 12 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
2:56 0 13 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:09 0 14 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:26 0 15 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:43 0 16 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]|
3:47 0 16 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
3:49 0 16 |[0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
3:58 0 16 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:00 200 16 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:07 200 16 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:09 375 16 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:29 375 17 |[0, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
4:56 375 17 |[0, 0, 3, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
5:00 550 17 |[0, 0, 3, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
5:06 550 17 |[0, 0, 3, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
5:19 550 17 |[0, 0, 3, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
6:03 550 17 |[0, 0, 4, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0]|
6:41 550 17 |[0, 0, 4, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
6:41 725 17 |[0, 0, 4, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
6:41 900 17 |[0, 0, 4, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
6:42 1075 17 |[0, 0, 4, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
6:44 1250 17 |[0, 0, 4, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
6:56 1250 17 |[0, 0, 5, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
7:21 1250 17 |[0, 0, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
7:23 1425 17 |[0, 0, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
7:23 1600 17 |[0, 0, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
7:34 1600 18 |[0, 0, 6, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
7:41 1600 18 |[0, 0, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
7:47 1775 18 |[0, 0, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
8:02 1950 18 |[0, 0, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
8:06 2125 18 |[0, 0, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
8:14 2300 18 |[0, 0, 7, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0]|
